blueprint_id;name;category;craft_time_seconds;tiers;version;ingredient_slot;ingredient_name;ingredient_quantity_scu;ingredient_min_quality;ingredient_unit
bp_craft_cds_legacy_armor_heavy_legs_01_01_14;ADP Legs Sienna;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_15;ADP Legs Tan;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_15;ADP Legs Tan;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_18;ADP Legs Twilight;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_18;ADP Legs Twilight;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_09;ADP Legs Violet;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_09;ADP Legs Violet;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_10;ADP Legs White;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_10;ADP Legs White;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_01;ADP Legs Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_01;ADP Legs Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_04;ADP Legs Yellow;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_legacy_armor_heavy_legs_01_01_04;ADP Legs Yellow;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_armor_heavy_arms_01_01_01;ADP-mk4 Arms Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_armor_heavy_arms_01_01_01;ADP-mk4 Arms Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_armor_heavy_core_01_01_01;ADP-mk4 Core Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_cds_armor_heavy_core_01_01_01;ADP-mk4 Core Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_armor_heavy_helmet_01_01_01;ADP-mk4 Helmet Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_cds_armor_heavy_helmet_01_01_01;ADP-mk4 Helmet Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_cds_armor_heavy_legs_01_01_01;ADP-mk4 Legs Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_armor_heavy_legs_01_01_01;ADP-mk4 Legs Woodland;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_01;Antium Arms;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_01;Antium Arms;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_01;Antium Arms;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_12;Antium Arms Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_12;Antium Arms Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_12;Antium Arms Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_13;Antium Arms Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_13;Antium Arms Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_13;Antium Arms Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_03_01;Antium Arms Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_03_01;Antium Arms Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_03_01;Antium Arms Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_02_16;Antium Arms Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_02_16;Antium Arms Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_02_16;Antium Arms Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_15;Antium Arms Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_15;Antium Arms Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_15;Antium Arms Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_10;Antium Arms Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_arms_01_01_10;Antium Arms Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_arms_01_01_10;Antium Arms Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_01_01;Antium Core;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_01_01;Antium Core;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_01_01;Antium Core;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_01_12;Antium Core Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_01_12;Antium Core Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_01_12;Antium Core Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_01_13;Antium Core Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_01_13;Antium Core Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_01_13;Antium Core Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_03_01;Antium Core Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_03_01;Antium Core Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_03_01;Antium Core Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_02_16;Antium Core Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_02_16;Antium Core Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_02_16;Antium Core Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_01_15;Antium Core Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_01_15;Antium Core Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_01_15;Antium Core Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_core_01_01_10;Antium Core Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.07;;
bp_craft_qrt_specialist_heavy_core_01_01_10;Antium Core Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_core_01_01_10;Antium Core Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_helmet_01_01_01;Antium Helmet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_01;Antium Helmet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_01_01;Antium Helmet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_12;Antium Helmet Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_12;Antium Helmet Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_01_12;Antium Helmet Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_13;Antium Helmet Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_13;Antium Helmet Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_01_13;Antium Helmet Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_03_01;Antium Helmet Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_03_01;Antium Helmet Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_03_01;Antium Helmet Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_02_16;Antium Helmet Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_02_16;Antium Helmet Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_02_16;Antium Helmet Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_15;Antium Helmet Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_15;Antium Helmet Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_01_15;Antium Helmet Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_10;Antium Helmet Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.05;;
bp_craft_qrt_specialist_heavy_helmet_01_01_10;Antium Helmet Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_qrt_specialist_heavy_helmet_01_01_10;Antium Helmet Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.05;;
bp_craft_qrt_specialist_heavy_legs_01_01_01;Antium Legs;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_01;Antium Legs;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_01_01;Antium Legs;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_12;Antium Legs Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_12;Antium Legs Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_01_12;Antium Legs Jet;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_13;Antium Legs Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_13;Antium Legs Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_01_13;Antium Legs Maroon;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_03_01;Antium Legs Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_03_01;Antium Legs Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_03_01;Antium Legs Midnight Sun;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_02_16;Antium Legs Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_02_16;Antium Legs Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_02_16;Antium Legs Moss Camo;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_15;Antium Legs Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_15;Antium Legs Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_01_15;Antium Legs Sand;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_10;Antium Legs Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.06;;
bp_craft_qrt_specialist_heavy_legs_01_01_10;Antium Legs Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_qrt_specialist_heavy_legs_01_01_10;Antium Legs Storm;Armour / Hunter / Heavy;270;1;LIVE-4.7.0-11592622;SHEATHING COATING;Stileron;0.06;;
bp_craft_klwe_pistol_energy_01_tan01;"Arclight ""Desert Shadow"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_tan01;"Arclight ""Desert Shadow"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_tan01;"Arclight ""Desert Shadow"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_gold01;"Arclight ""Executive Edition"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_gold01;"Arclight ""Executive Edition"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_gold01;"Arclight ""Executive Edition"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_engraved01;"Arclight ""Herrero"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_engraved01;"Arclight ""Herrero"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_engraved01;"Arclight ""Herrero"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_black01;"Arclight ""Midnight"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_black01;"Arclight ""Midnight"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_black01;"Arclight ""Midnight"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_black02;"Arclight ""Nightstalker"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_black02;"Arclight ""Nightstalker"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_black02;"Arclight ""Nightstalker"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_white01;"Arclight ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_white01;"Arclight ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_white01;"Arclight ""Stormfall"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_green01;"Arclight ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01_green01;"Arclight ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01_green01;"Arclight ""Warhawk"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01;Arclight Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Lindinium;0.02;;
bp_craft_klwe_pistol_energy_01;Arclight Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_klwe_pistol_energy_01;Arclight Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;LENSES;Dolivine;4;;
bp_craft_klwe_pistol_energy_01_mag;Arclight Pistol Battery (30 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_klwe_pistol_energy_01_mag;Arclight Pistol Battery (30 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;INTERNAL ARRAY;Quartz;0.01;;
bp_craft_rrs_combat_light_backpack_01_01_01;Arden-CL Backpack;Armour / Hunter / Light;90;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.03;;
bp_craft_rrs_combat_light_backpack_01_01_01;Arden-CL Backpack;Armour / Hunter / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_light_arms_01_01_01;Arden-SL Arms;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.03;;
bp_craft_rrs_specialist_light_arms_01_01_01;Arden-SL Arms;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_light_core_01_01_01;Arden-SL Core;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.04;;
bp_craft_rrs_specialist_light_core_01_01_01;Arden-SL Core;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rrs_specialist_light_helmet_01_01_01;Arden-SL Helmet;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.02;;
bp_craft_rrs_specialist_light_helmet_01_01_01;Arden-SL Helmet;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_rrs_specialist_light_legs_01_01_01;Arden-SL Legs;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;PROTECTIVE SHEATHING;Tungsten;0.03;;
bp_craft_rrs_specialist_light_legs_01_01_01;Arden-SL Legs;Armour / Hunter / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_vgl_armor_light_helmet_01_01_01;Argus Helmet;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.02;;
bp_craft_vgl_armor_light_helmet_01_01_01;Argus Helmet;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_vgl_armor_light_helmet_01_01_06;Argus Helmet Aqua/Black;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.02;;
bp_craft_vgl_armor_light_helmet_01_01_06;Argus Helmet Aqua/Black;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_vgl_armor_light_helmet_01_01_17;Argus Helmet Black/Aqua/Silver;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.02;;
bp_craft_vgl_armor_light_helmet_01_01_17;Argus Helmet Black/Aqua/Silver;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_vgl_armor_light_helmet_01_01_14;Argus Helmet Black/Gold/Silver;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.02;;
bp_craft_vgl_armor_light_helmet_01_01_14;Argus Helmet Black/Gold/Silver;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_vgl_armor_light_helmet_01_01_12;Argus Helmet Black/Grey;Armour / Engineer / Light;120;1;LIVE-4.7.0-11592622;CASING;Laranite;0.02;;
